data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2019-01-01;0.4354838709677419;0.27419354838709686;0.30534351145038163;0.7540983606557375;0.20000000000000023;0.3636363636363637;0.4433497536945813;0.28155339805825236;0.6304347826086957;0.5679012345679014;0.2043010752688172;0.6031746031746031;0.6835443037974682
2019-01-02;0.43548387096774205;0.4354838709677419;0.37404580152671757;0.6147540983606556;0.37142857142857166;0.3696969696969697;0.4088669950738916;0.5631067961165049;0.28260869565217406;0.5185185185185186;0.6129032258064515;0.17460317460317465;0.6772151898734177
2019-01-03;0.6935483870967744;0.3870967741935484;0.2671755725190839;0.5737704918032785;0.4571428571428574;0.38181818181818183;0.43842364532019706;0.27184466019417475;0.532608695652174;0.6049382716049383;0.21505376344086022;0.6031746031746031;0.6518987341772151
2019-01-04;0.5322580645161292;0.3870967741935484;0.3282442748091602;0.7049180327868851;0.2571428571428575;0.3575757575757576;0.41379310344827586;0.36893203883495135;0.5543478260869567;0.506172839506173;0.3225806451612903;0.5555555555555556;0.7215189873417721
2019-01-05;0.7096774193548387;0.1935483870967743;0.2061068702290076;0.7540983606557374;0.385714285714286;0.4000000000000001;0.4039408866995074;0.29126213592233;0.4565217391304349;0.6666666666666666;0.3763440860215054;0.49206349206349215;0.6392405063291139
2019-01-06;0.40322580645161293;0.4516129032258066;0.11450381679389304;0.7213114754098359;0.4571428571428574;0.30909090909090914;0.45320197044334976;0.41747572815533984;0.6630434782608697;0.46913580246913583;0.2688172043010753;0.4603174603174603;0.7468354430379747
2019-01-07;0.43548387096774205;0.3064516129032258;0.32061068702290063;0.9918032786885242;0.5285714285714288;0.25454545454545463;0.5369458128078818;0.16504854368932045;0.6739130434782609;0.3333333333333333;0.3440860215053764;0.6825396825396826;0.5443037974683543
2019-01-08;0.532258064516129;0.6774193548387096;0.2061068702290075;0.7786885245901638;0.5714285714285716;0.387878787878788;0.34482758620689646;0.5048543689320389;0.24999999999999994;0.7901234567901237;0.08602150537634404;0.6190476190476188;0.5506329113924051
2019-01-09;0.5000000000000001;0.7903225806451614;0.17557251908396945;0.9098360655737702;0.25714285714285734;0.41818181818181815;0.34975369458128086;0.5631067961165047;0.28260869565217406;0.7283950617283953;0.11827956989247303;0.507936507936508;0.6139240506329112
2019-01-10;0.774193548387097;0.3064516129032258;0.3129770992366412;0.8114754098360654;0.2285714285714287;0.4242424242424243;0.458128078817734;0.14563106796116507;0.6086956521739132;0.49382716049382736;0.2795698924731182;0.7142857142857143;0.5126582278481012
2019-01-11;0.774193548387097;0.2741935483870967;0.27480916030534347;0.7459016393442621;0.7000000000000003;0.22424242424242416;0.5369458128078818;0.11650485436893188;0.597826086956522;0.4320987654320987;0.3333333333333335;0.6666666666666664;0.5632911392405064
2019-01-12;0.4193548387096775;0.40322580645161293;0.2824427480916029;0.6885245901639344;0.34285714285714286;0.33333333333333337;0.541871921182266;0.14563106796116496;0.5760869565217391;0.5185185185185188;0.29032258064516125;0.6666666666666666;0.6139240506329113
2019-01-13;0.6935483870967744;0.20967741935483847;0.22900763358778628;0.7704918032786884;0.3571428571428574;0.4484848484848486;0.3300492610837438;0.5048543689320389;0.2717391304347826;0.6296296296296297;0.5376344086021506;0.30158730158730174;0.6329113924050631
2019-01-14;0.25806451612903253;0.5483870967741936;0.18320610687022892;0.9344262295081965;0.25714285714285734;0.43030303030303046;0.4433497536945813;0.18446601941747562;0.6630434782608697;0.5432098765432098;0.3118279569892474;0.26984126984126955;0.5886075949367089
