data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2019-01-01;0.07635467980295567;0.07060755336617407;0.08210180623973728;0.08702791461412152;0.06978653530377668;0.07799671592775041;0.0755336617405583;0.06978653530377668;0.08538587848932677;0.08374384236453203;0.07060755336617407;0.07471264367816093;0.07635467980295567
2019-01-02;0.06558704453441296;0.0680161943319838;0.08663967611336033;0.07773279352226721;0.07044534412955467;0.07935222672064778;0.07125506072874493;0.08906882591093117;0.07854251012145749;0.0736842105263158;0.09149797570850202;0.0736842105263158;0.07449392712550608
2019-01-03;0.07959022852639876;0.07959022852639876;0.08668242710795904;0.07407407407407408;0.07171000788022067;0.08195429472025217;0.07880220646178095;0.07249802994483848;0.08037825059101657;0.08116627265563436;0.06934594168636722;0.07328605200945627;0.07092198581560286
2019-01-04;0.07160493827160494;0.07160493827160494;0.08559670781893004;0.08559670781893004;0.07160493827160494;0.07901234567901234;0.07160493827160494;0.07325102880658436;0.08312757201646091;0.07736625514403292;0.07325102880658436;0.07489711934156379;0.08148148148148147
2019-01-05;0.08347529812606473;0.07325383304940375;0.07410562180579217;0.07921635434412265;0.07240204429301533;0.08603066439523;0.07666098807495741;0.07155025553662692;0.07410562180579217;0.07921635434412265;0.07921635434412265;0.07751277683134583;0.07325383304940375
2019-01-06;0.07648026315789473;0.07976973684210527;0.07072368421052631;0.07236842105263157;0.06990131578947369;0.07072368421052631;0.06990131578947369;0.0756578947368421;0.09375;0.08552631578947369;0.07730263157894736;0.07401315789473684;0.08388157894736842
2019-01-07;0.0553787396562699;0.05219605346912795;0.06238064926798218;0.08465945257797582;0.0859325270528326;0.08084022915340548;0.09102482495225972;0.07893061744112032;0.09357097390197328;0.08020369191597708;0.07829408020369193;0.08465945257797582;0.07192870782940802
2019-01-08;0.06360022714366836;0.07382169222032935;0.07438955139125496;0.07950028392958546;0.08233957978421351;0.09028960817717205;0.07722884724588301;0.08631459398069279;0.07722884724588301;0.08631459398069279;0.07098239636570129;0.07438955139125496;0.06360022714366836
2019-01-09;0.05944055944055945;0.07400932400932402;0.07226107226107227;0.08682983682983685;0.07692307692307693;0.087995337995338;0.07517482517482518;0.087995337995338;0.08041958041958043;0.08682983682983685;0.07284382284382285;0.07226107226107227;0.06701631701631702
2019-01-10;0.07138677589233469;0.0684610883557636;0.07723815096547688;0.08484493856056173;0.07372732592159156;0.08543007606787593;0.08543007606787593;0.07314218841427735;0.08308952603861908;0.07840842598010532;0.07314218841427735;0.08016383850204797;0.06553540081919251
2019-01-11;0.07309766327142;0.0689035350509287;0.07489514679448771;0.07789095266626722;0.08627920910724984;0.07849011384062311;0.08807669263031755;0.07369682444577591;0.08328340323547034;0.07549430796884361;0.07309766327142;0.07849011384062311;0.0683043738765728
2019-01-12;0.07272727272727274;0.07342657342657344;0.08111888111888112;0.07972027972027974;0.07202797202797204;0.07552447552447553;0.08741258741258742;0.07272727272727274;0.08251748251748252;0.07832167832167833;0.07272727272727274;0.07902097902097903;0.07272727272727274
2019-01-13;0.07900207900207902;0.07137907137907139;0.07415107415107416;0.0796950796950797;0.07276507276507278;0.08939708939708942;0.07137907137907139;0.0824670824670825;0.07276507276507278;0.07484407484407485;0.08523908523908526;0.07553707553707556;0.07137907137907139
2019-01-14;0.06374501992031874;0.06943653955606148;0.06829823562891293;0.08423449060899262;0.07455890722822994;0.08651109846328972;0.0848036425725669;0.07512805919180422;0.08764940239043827;0.08537279453614116;0.08195788275469552;0.07285145133750713;0.06545247581104156
2019-01-15;0.06435079726651481;0.06378132118451026;0.07972665148063782;0.07004555808656036;0.0785876993166287;0.07630979498861049;0.08086560364464694;0.07574031890660593;0.0876993166287016;0.08200455580865605;0.08599088838268792;0.07972665148063782;0.07517084282460137
2019-01-16;0.0617782909930716;0.07909930715935334;0.08256351039260969;0.0802540415704388;0.09064665127020785;0.0802540415704388;0.07621247113163972;0.07274826789838336;0.08314087759815243;0.07505773672055427;0.08140877598152424;0.07390300230946882;0.06293302540415704
2019-01-17;0.06560182544209926;0.07415858528237308;0.07872219053051911;0.07472903593839132;0.0764403879064461;0.08271534512264689;0.08214489446662865;0.08100399315459213;0.07701083856246435;0.08385624643468341;0.07872219053051911;0.07358813462635483;0.0713063320022818
2019-01-18;0.07055961070559609;0.07238442822384428;0.07664233576642335;0.09063260340632603;0.07725060827250607;0.07725060827250607;0.07846715328467153;0.07664233576642335;0.08637469586374695;0.07725060827250607;0.07360097323600973;0.072992700729927;0.06995133819951338
2019-01-19;0.08033240997229917;0.07825484764542937;0.0754847645429363;0.07271468144044321;0.07617728531855956;0.08518005540166206;0.07617728531855956;0.07409972299168975;0.07340720221606649;0.07271468144044321;0.08033240997229917;0.07894736842105264;0.07617728531855956
2019-01-20;0.07820855614973263;0.07620320855614975;0.07352941176470588;0.08288770053475937;0.07018716577540107;0.0768716577540107;0.07219251336898397;0.08422459893048129;0.07018716577540107;0.07553475935828878;0.08288770053475937;0.08088235294117647;0.07620320855614975
