"","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19"
"V15",-0.626456185797537,-0.735615490082731,-0.603653648748651,-0.586742105226558,-0.613432276811767,-0.663961830552933,-0.650727307052564,-0.598897471162868,-0.560737971834434,-0.451074580029313,-0.38198216038546,-0.291698574716941,-0.123884251701695
"V16",-0.824212944918629,-1.09218133713539,-1.02563469468356,-1.04941742852186,-1.05200026800489,-1.07428580049636,-1.06986968836491,-1.06030680285608,-1.04177269544263,-0.971617819121192,-0.888576206310806,-0.943164463947827,-0.801384193682902
"V17",-0.166370784748345,0.403103223814051,0.489299023281599,0.589456142216988,0.506362511034112,0.662041264993414,0.589511818613944,0.673857462845089,0.604143746927561,0.561676792599133,0.478606479504669,0.297220580932015,0.0891077574873552
"V18",0.14227153116422,0.572863273713344,0.651530339541442,0.703921579503302,0.780285788628191,0.812699946565556,0.811544064324805,0.813361423552065,0.783266632504132,0.707212699680994,0.541244564155646,0.32021624847664,0.0437417805090572
"V19",0.125342945057827,1.12294525363311,1.09013098360341,1.08704828695181,1.07070733989125,1.01302114157419,1.06101547479102,0.990526522710441,0.967341619112752,0.906579875148596,0.91744566653841,0.839169528277291,0.777059811478415
"V20",-0.408139311418967,-0.676902557665711,-0.698096858260834,-0.7043938232671,-0.719067840505295,-0.784383639077413,-0.776769974248655,-0.785712555353329,-0.730949175171875,-0.634753530576173,-0.544563584958248,-0.524455555389938,-0.312411205018076
"V21",-0.467326526268348,-0.409868359261582,-0.401402200531961,-0.295514987640619,-0.353388747825155,-0.365042245632307,-0.413095350598386,-0.382151090052904,-0.378606727958099,-0.379219445753954,-0.400705061387623,-0.378832211047755,-0.34073040281316
"V22",0.0593886606871777,0.441712133616254,0.668280163543811,0.630205920965907,0.604885367793966,0.674828218890866,0.522477183129116,0.553968616970432,0.472960635183017,0.419566756330314,0.231420752013494,0.0583623168143432,-0.22497334330296
"V23",-0.297856803388374,0.422842175933564,0.417868530077315,0.502978859169799,0.411121912598087,0.406339602358458,0.421074920686293,0.310528747810761,0.203142828022037,-0.0674857051948902,-0.175507491866492,-0.182358256616007,-0.313996663420032
"V24",-0.547352517937182,-1.0138579499747,-0.972470163435187,-0.966970060820086,-0.979376679861162,-1.07798840208938,-1.13721162812301,-1.25149759779593,-1.26554434165914,-1.25668660065797,-1.25399383407091,-1.32991881479697,-1.24127734132993
"V25",-1.22202350650994,-1.83543082176324,-1.90364362308809,-1.91126131004014,-1.90096986160945,-1.87388010748401,-1.86571829069102,-1.86198273537193,-1.87817104249288,-1.87454046758204,-1.87383485020016,-1.79648041361889,-1.70987218148469
