data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2018-01-01;2.75;2.1999999999999886;0.5500000000000114;-1.6500000000000057;1.0999999999999943;0.5500000000000114;1.6500000000000057;-0.5500000000000114;1.6500000000000057;0.549999999999983;-4.949999999999989;2.1999999999999886;-0.549999999999983
2018-01-02;8.800000000000011;30.799999999999983;-0.549999999999983;2.75;-0.5500000000000114;-4.949999999999989;1.0999999999999943;-2.1999999999999886;-6.050000000000011;-0.5500000000000114;-1.0999999999999943;-3.299999999999983;-1.1000000000000227
2018-01-03;1.6500000000000057;37.39999999999999;8.25;-2.75;0.0;2.75;0.5500000000000114;-3.8499999999999943;-4.950000000000017;-3.8499999999999943;-5.5;-4.949999999999989;-1.6500000000000057
2018-01-04;13.749999999999986;27.5;6.050000000000011;-1.0999999999999943;-0.5500000000000114;-2.75;1.6500000000000057;1.0999999999999943;-7.699999999999989;0.549999999999983;-3.8499999999999943;-4.400000000000006;-2.75
2018-01-05;17.599999999999994;23.650000000000006;7.700000000000017;1.6499999999999773;0.5500000000000114;-4.400000000000006;2.200000000000017;-0.5500000000000114;-7.150000000000006;-2.75;-2.1999999999999886;-4.400000000000006;-5.5
2018-01-06;1.0999999999999943;2.200000000000003;-2.200000000000003;-0.5499999999999972;2.200000000000003;-1.6500000000000057;0.0;1.1000000000000085;2.1999999999999886;-3.8499999999999943;-2.200000000000003;1.6500000000000057;0.0
2018-01-07;1.0999999999999943;2.200000000000003;-2.75;-0.5499999999999972;-0.5499999999999972;0.5499999999999972;1.6500000000000057;1.0999999999999943;-0.5499999999999972;-2.75;-1.6500000000000057;1.1000000000000085;0.0
2018-01-08;11.550000000000011;48.94999999999999;15.950000000000017;0.0;8.25;3.299999999999983;1.0999999999999943;-4.949999999999989;-7.699999999999989;-5.5;-7.700000000000017;-9.349999999999994;-15.400000000000006
2018-01-09;8.800000000000011;53.89999999999998;6.050000000000011;9.900000000000006;-1.0999999999999943;11.549999999999983;-3.299999999999983;-6.050000000000011;-5.5;-9.349999999999994;-7.700000000000017;-9.899999999999977;-9.900000000000006
2018-01-10;12.099999999999994;49.5;3.8499999999999943;8.800000000000011;-0.5500000000000114;9.900000000000006;-3.299999999999983;-5.5;-3.8500000000000227;-8.25;-8.799999999999983;-9.349999999999994;-6.600000000000023
2018-01-11;17.049999999999997;44.55000000000001;11.549999999999983;9.349999999999994;-3.299999999999983;6.599999999999994;-0.5500000000000114;-6.599999999999994;-4.400000000000006;-5.5;-11.549999999999983;-6.599999999999994;-10.450000000000017
