data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2018-01-01;0.43255813953488376;0.24853801169590634;0.26605504587156;0.48571428571428554;0.4025157232704401;0.53416149068323;0.2660550458715595;0.8333333333333326;0.5555555555555556;0.8520408163265305;0.38718662952646243;0.572139303482587;0.6907894736842107
2018-01-02;0.4837209302325583;0.40058479532163727;0.24770642201834905;0.5428571428571427;0.38364779874213817;0.472049689440994;0.2568807339449538;0.7833333333333333;0.3611111111111107;0.8418367346938774;0.40668523676880225;0.5223880597014927;0.6842105263157893
2018-01-03;0.4232558139534885;0.43567251461988293;0.3944954128440369;0.4714285714285713;0.3899371069182389;0.5590062111801243;0.24770642201834858;0.7333333333333332;0.3888888888888884;0.8112244897959184;0.3844011142061281;0.5074626865671643;0.6776315789473684
2018-01-04;0.5255813953488372;0.38304093567251457;0.35779816513761503;0.4928571428571428;0.38364779874213817;0.4968944099378883;0.2660550458715595;0.8833333333333327;0.31944444444444464;0.8520408163265305;0.39275766016713093;0.5124378109452736;0.6644736842105263
2018-01-05;0.5581395348837209;0.36257309941520466;0.38532110091743166;0.5285714285714281;0.3962264150943397;0.4782608695652174;0.2752293577981652;0.8333333333333326;0.3333333333333331;0.8214285714285714;0.40111420612813375;0.5124378109452736;0.631578947368421
2018-01-06;0.4186046511627907;0.2485380116959064;0.2201834862385322;0.4999999999999999;0.4150943396226415;0.5093167701863355;0.23853211009174288;0.8833333333333332;0.5694444444444441;0.8112244897959184;0.40111420612813364;0.5671641791044777;0.6973684210526316
2018-01-07;0.4186046511627907;0.2485380116959064;0.21100917431192673;0.4999999999999999;0.38364779874213834;0.5341614906832298;0.2660550458715595;0.8833333333333327;0.5;0.8214285714285714;0.4038997214484679;0.5621890547263683;0.6973684210526316
2018-01-08;0.5069767441860467;0.4970760233918127;0.5229357798165143;0.507142857142857;0.4842767295597484;0.5652173913043477;0.2568807339449538;0.7000000000000001;0.31944444444444464;0.7959183673469388;0.373259052924791;0.46766169154228865;0.513157894736842
2018-01-09;0.4837209302325583;0.5233918128654969;0.35779816513761503;0.6357142857142856;0.37735849056603776;0.6583850931677018;0.18348623853211013;0.6666666666666661;0.3749999999999999;0.7602040816326532;0.373259052924791;0.4626865671641794;0.5789473684210525
2018-01-10;0.5116279069767442;0.49999999999999994;0.32110091743119273;0.6214285714285714;0.38364779874213817;0.6397515527950312;0.18348623853211013;0.6833333333333331;0.416666666666666;0.7704081632653061;0.3676880222841226;0.46766169154228865;0.6184210526315786
