data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2018-01-26;133.1;197.45;205.7;204.6;206.8;213.95;214.5;206.25;201.85;194.15;183.15;171.6;161.15
2018-01-27;131.45;143.55;155.1;156.75;156.75;155.65;156.2;130.9;130.9;131.45;127.05;128.7;129.25
2018-01-28;132.0;132.55;132.0;130.35;131.45;129.8;130.9;129.25;131.45;130.35;128.15;129.8;129.25
2018-01-29;159.5;197.45;207.35;210.65;201.3;210.1;212.3;204.6;201.85;193.6;185.35;175.45;164.45
2018-01-30;142.45;201.3;203.5;210.1;199.65;213.95;210.65;199.65;196.35;190.3;184.25;174.35;167.75
2018-01-31;152.35;183.15;200.2;201.3;202.4;210.1;210.1;206.8;200.2;191.4;184.25;174.35;167.75
2018-02-01;152.9;195.25;201.3;210.1;206.8;214.5;210.65;211.75;210.1;199.1;185.35;174.35;166.1
2018-02-02;144.1;191.4;200.2;205.15;200.75;210.65;216.7;206.25;199.1;189.75;179.85;169.4;162.8
2018-02-03;132.55;145.75;149.05;149.6;150.15;150.15;150.7;134.2;134.2;132.55;131.45;132.55;130.9
2018-02-04;130.35;130.35;130.35;129.8;132.0;129.25;128.7;129.8;130.9;131.45;129.8;129.25;129.25
2018-02-05;138.6;194.7;205.7;210.1;207.9;215.6;215.6;209.0;200.75;189.2;181.5;172.15;160.05
2018-02-06;142.45;198.55;200.75;205.7;205.7;216.7;217.8;206.25;203.5;191.95;184.25;177.1;165.0
2018-02-07;144.65;193.6;206.25;206.8;203.5;211.2;211.75;198.0;199.65;193.05;186.45;174.9;165.55
2018-02-08;153.45;152.35;196.35;200.2;199.65;207.9;210.65;196.35;195.25;188.1;180.95;172.7;162.25
2018-02-09;112.75;161.7;205.15;196.35;196.35;200.2;202.95;192.5;193.05;182.6;178.75;169.4;164.45
2018-02-10;125.4;128.15;147.4;146.85;149.05;147.4;145.75;127.6;127.6;127.05;126.5;126.5;128.7
2018-02-11;126.5;126.5;125.95;125.4;125.4;124.85;124.85;125.4;125.4;125.4;125.95;125.95;128.15
2018-02-12;154.0;185.9;207.35;198.55;199.1;205.7;208.45;197.45;194.15;184.8;179.85;173.25;163.35
2018-02-13;156.2;194.15;200.75;196.9;209.0;207.35;211.2;203.5;196.9;189.2;183.7;176.0;127.05
2018-02-14;152.35;194.7;202.95;202.95;198.55;209.55;210.65;200.2;197.45;188.1;184.25;180.4;127.05
2018-02-15;140.8;177.1;189.2;189.75;197.45;193.6;195.8;196.9;190.3;189.75;182.05;176.55;123.75
2018-02-16;143.55;179.3;189.75;196.9;194.15;194.7;197.45;197.45;191.4;181.5;176.55;168.85;125.95
2018-02-17;90.2;88.55;88.0;89.1;91.3;89.65;90.2;90.75;86.35;80.85;83.05;124.3;122.1
2018-02-18;77.0;76.45;76.45;76.45;76.45;73.7;75.9;77.0;75.9;76.45;77.55;127.05;125.95
2018-02-19;80.3;202.95;211.2;217.8;217.8;220.55;224.95;217.25;212.3;201.85;190.85;183.7;176.0
2018-02-20;134.75;205.7;213.95;213.4;215.6;224.95;217.8;215.05;207.9;196.35;145.75;136.95;127.6
2018-02-21;144.1;204.05;213.4;215.6;216.7;223.3;221.1;211.2;207.35;195.8;146.85;182.05;169.95
2018-02-22;134.75;203.5;209.0;216.15;218.9;222.75;219.45;217.8;215.6;201.85;193.05;181.5;123.2
2018-02-23;136.4;205.15;213.4;215.05;217.8;221.65;224.95;211.2;205.15;196.35;186.45;176.55;119.9
2018-02-24;124.3;154.55;162.25;160.6;160.6;160.05;157.3;154.0;152.35;152.9;153.45;123.2;74.25
2018-02-25;119.9;118.8;118.8;118.8;118.8;118.8;119.35;119.35;119.9;119.35;119.35;118.8;74.25
2018-02-26;120.45;200.75;207.35;207.9;214.5;217.25;217.25;208.45;204.6;195.8;189.2;178.2;124.3
2018-02-27;122.65;193.6;201.85;201.3;206.25;213.95;212.85;207.35;208.45;199.1;190.85;185.35;130.9
2018-02-28;143.0;200.75;203.5;196.9;201.85;210.1;208.45;201.3;198.55;189.75;180.95;172.7;122.1
2018-03-01;127.6;198.55;204.6;206.8;205.7;212.85;213.95;213.95;204.05;199.1;187.55;176.55;163.9
2018-03-02;144.65;158.4;202.95;206.25;207.35;212.85;211.2;203.5;199.1;191.95;185.35;176.55;166.65
2018-03-03;124.3;110.55;111.1;110.55;112.2;111.1;111.1;108.9;108.9;17.6;133.65;119.35;118.25
2018-03-04;127.6;83.05;82.5;82.5;83.05;83.05;83.6;83.05;82.5;82.5;124.85;128.15;127.6
2018-03-05;148.5;135.85;167.2;205.15;204.6;210.65;212.85;206.8;204.05;203.5;194.15;184.25;166.65
2018-03-06;149.6;206.25;215.05;212.85;215.05;221.1;224.4;220.0;212.85;201.3;193.6;185.35;171.6
2018-03-07;146.85;205.15;216.7;219.45;221.1;224.4;226.05;217.25;215.05;206.25;198.0;185.9;171.05
2018-03-08;152.9;198.0;209.0;209.55;211.75;211.2;211.75;208.45;202.4;195.8;188.1;177.1;163.9
2018-03-09;150.15;199.65;206.25;211.75;209.0;215.05;210.1;204.6;199.65;189.75;186.45;176.55;163.9
2018-03-10;122.1;156.75;160.05;160.6;163.35;161.7;158.4;157.3;156.75;157.3;156.75;117.15;117.15
2018-03-11;120.45;159.5;159.5;159.5;162.8;162.25;160.6;161.7;160.05;158.95;158.95;158.4;155.65
2018-03-12;150.15;202.4;212.85;215.6;221.1;223.85;221.65;217.8;213.95;206.25;206.8;193.6;172.7
2018-03-13;152.9;204.6;211.2;215.05;215.6;223.3;215.6;207.9;204.6;189.2;194.7;180.4;169.4
2018-03-14;154.0;204.05;209.55;213.4;213.95;224.4;221.65;207.9;204.6;195.8;189.2;180.4;168.85
2018-03-15;148.5;203.5;217.8;218.9;222.2;226.6;219.45;215.05;217.25;208.45;198.55;185.9;170.5
2018-03-16;151.25;199.1;209.55;207.9;211.75;217.25;207.9;204.05;199.65;189.75;185.35;182.05;171.05
2018-03-17;124.3;162.25;163.35;164.45;167.2;168.3;168.3;164.45;162.25;162.25;160.6;118.8;117.7
2018-03-18;80.85;79.75;80.3;81.4;80.3;80.85;81.4;80.85;80.85;81.4;81.95;81.4;80.85
2018-03-19;139.15;203.5;218.35;216.15;223.3;228.25;222.75;217.25;216.7;205.15;196.35;187.55;174.35
2018-03-20;150.15;210.1;215.05;223.3;221.1;226.6;222.2;215.05;209.55;198.0;190.85;184.25;172.7
2018-03-21;135.3;203.5;213.4;213.95;214.5;221.1;214.5;206.8;206.25;198.55;195.25;183.15;173.25
2018-03-22;132.55;205.15;215.05;211.75;212.3;213.95;218.35;207.35;208.45;199.1;190.85;182.6;167.2
2018-03-23;138.05;201.3;205.15;207.35;206.25;212.3;207.9;199.65;195.25;187.0;180.4;170.5;160.6
2018-03-24;119.35;154.55;156.75;157.3;158.95;158.95;157.3;154.0;154.0;153.45;154.55;111.1;110.55
2018-03-25;80.85;81.4;81.4;81.4;81.4;81.4;81.4;81.95;81.4;81.4;81.4;80.3;80.3
2018-03-26;133.1;196.9;203.5;202.4;207.35;213.95;213.4;205.15;201.3;189.75;183.7;179.85;167.75
2018-03-27;133.1;202.95;208.45;211.2;216.7;221.1;218.35;213.95;209.0;198.0;189.75;182.6;171.6
2018-03-28;133.65;204.05;210.1;219.45;218.35;224.4;213.95;210.1;205.15;198.55;194.15;185.35;169.95
2018-03-29;125.95;178.75;186.45;188.1;189.75;193.6;192.5;192.5;186.45;176.55;171.05;167.75;158.95
2018-03-30;132.55;169.4;174.35;176.0;177.65;183.15;178.75;172.7;169.4;165.55;162.25;156.75;152.35
2018-03-31;78.1;78.65;78.1;78.65;78.65;79.75;78.65;79.2;79.2;79.2;78.65;78.1;78.1
2018-04-01;78.1;78.1;78.1;78.1;78.1;79.2;78.65;79.2;78.65;79.2;78.65;78.65;78.1
2018-04-02;119.9;151.8;152.9;152.35;152.9;153.45;152.9;152.9;154.0;153.45;153.45;152.35;151.8
2018-04-03;129.8;176.55;180.4;182.05;184.25;187.55;183.7;182.05;174.9;171.6;166.65;163.9;159.5
2018-04-04;124.3;201.3;211.2;213.95;219.45;223.3;221.65;216.7;211.2;201.85;194.15;181.5;167.2
2018-04-05;131.45;200.75;206.8;212.3;213.95;217.25;213.95;209.0;202.95;191.95;187.0;178.75;167.2
2018-04-06;131.45;200.75;200.2;206.8;207.9;210.65;210.65;201.3;198.0;187.55;179.85;171.6;160.6
2018-04-07;118.8;154.0;158.4;158.4;161.15;159.5;157.85;155.1;154.55;154.55;152.9;108.9;108.35
2018-04-08;78.65;79.75;78.65;79.2;79.2;78.65;79.2;79.75;79.2;79.75;78.65;79.2;78.65
2018-04-09;129.8;193.6;213.95;219.45;222.75;230.45;223.85;215.05;208.45;199.1;192.5;182.6;167.75
2018-04-10;121.55;200.2;217.25;213.4;217.8;227.15;224.4;216.7;214.5;203.5;194.7;182.6;170.5
2018-04-11;124.3;200.2;213.95;216.7;218.9;226.6;222.75;213.4;211.2;204.05;195.25;183.7;169.95
2018-04-12;128.7;199.65;215.6;213.4;216.7;224.4;215.6;210.65;205.15;202.95;193.6;177.65;167.2
2018-04-13;123.75;201.3;213.95;213.4;210.1;217.25;212.85;207.35;202.4;190.3;182.6;173.25;162.8
2018-04-14;119.35;156.75;160.05;159.5;161.15;158.95;157.85;154.0;153.45;153.45;153.45;107.25;106.7
2018-04-15;78.1;78.1;78.1;78.1;78.65;78.65;78.1;78.65;78.1;78.65;79.2;78.65;78.1
2018-04-16;121.55;205.7;210.65;206.25;207.9;218.35;211.75;209.0;200.75;190.3;184.8;178.2;168.3
2018-04-17;122.65;204.6;207.35;209.55;206.25;221.65;215.05;211.2;195.25;187.0;181.5;174.9;163.9
2018-04-18;118.25;183.15;193.6;190.3;191.95;201.85;192.5;185.9;181.5;171.6;166.1;117.7;106.7
2018-04-19;61.6;178.75;181.5;184.25;187.55;194.7;192.5;188.1;179.3;171.6;166.65;118.25;106.15
2018-04-20;68.2;180.95;186.45;187.0;185.9;196.9;194.15;184.25;180.4;172.15;166.65;117.7;106.7
2018-04-21;58.85;135.85;140.25;138.6;141.9;100.65;97.35;96.25;97.35;94.6;94.05;91.3;89.65
2018-04-22;60.5;61.6;60.5;60.5;60.5;62.7;60.5;62.15;63.25;61.6;61.05;61.6;63.25
2018-04-23;67.65;185.35;183.7;191.4;190.85;200.2;194.7;189.2;184.8;176.0;169.95;119.35;111.65
2018-04-24;69.85;179.85;188.1;186.45;189.2;190.85;186.45;183.7;178.75;170.5;162.25;114.4;107.8
2018-04-25;59.95;94.05;96.25;93.5;92.95;94.6;93.5;95.15;96.25;95.7;95.15;95.15;97.9
2018-04-26;68.75;180.4;179.3;186.45;187.0;187.55;187.0;183.7;179.3;170.5;163.9;116.6;107.25
2018-04-27;67.1;176.0;185.35;185.35;182.6;188.1;182.6;179.3;176.0;167.2;162.8;110.55;105.05
2018-04-28;60.5;130.9;131.45;131.45;133.65;91.3;92.4;92.95;91.3;90.2;91.3;86.9;85.8
2018-04-29;59.95;58.85;58.3;58.3;61.6;59.4;59.4;60.5;59.4;58.85;59.4;59.95;58.85
2018-04-30;61.6;132.55;134.75;135.3;135.85;135.85;134.75;134.75;135.3;135.85;137.5;92.4;91.3
2018-05-01;59.4;89.1;89.1;89.1;91.3;90.2;90.2;92.95;90.75;90.75;92.95;91.3;90.75
2018-05-02;66.0;150.7;189.75;194.7;195.8;205.15;196.9;194.15;189.2;180.95;170.5;158.4;150.15
2018-05-03;109.45;180.4;187.55;193.05;191.95;199.65;197.45;200.2;191.4;180.95;169.4;117.7;105.6
2018-05-04;61.6;178.75;188.65;196.35;189.75;195.8;191.4;188.1;183.15;176.55;162.25;113.85;108.35
2018-05-05;58.85;145.2;153.45;155.1;151.25;110.0;101.75;92.95;92.4;93.5;92.4;86.9;86.9
2018-05-06;58.3;57.75;58.85;57.75;58.85;59.4;59.95;59.95;58.85;60.5;59.95;59.95;61.05
2018-05-07;68.75;177.65;183.15;191.95;202.95;203.5;196.9;187.0;183.7;174.9;170.5;117.15;106.7
2018-05-08;67.65;179.85;188.65;196.35;190.85;199.65;195.25;185.9;179.85;172.15;167.75;117.15;109.45
2018-05-09;67.65;180.4;192.5;198.0;194.7;200.75;194.15;187.55;180.4;172.15;166.1;117.7;107.25
2018-05-10;76.45;176.0;188.1;191.95;189.2;196.9;193.05;184.25;183.7;173.25;162.8;112.2;101.2
2018-05-11;62.15;169.4;182.6;187.0;184.25;199.1;191.95;184.8;181.5;169.95;163.9;115.5;104.5
2018-05-12;58.3;136.95;143.55;143.55;146.3;101.75;99.0;96.25;95.7;94.6;94.05;90.2;90.2
2018-05-13;59.95;58.85;58.3;60.5;58.85;58.85;61.05;58.85;59.4;61.05;58.3;58.85;58.3
2018-05-14;61.05;179.85;188.65;188.65;192.5;189.75;189.2;186.45;180.95;173.8;167.75;114.4;103.4
2018-05-15;59.95;177.1;189.75;191.95;192.5;198.0;197.45;194.15;185.9;178.2;169.4;119.9;109.45
2018-05-16;63.25;183.7;187.55;188.1;193.05;197.45;195.8;190.3;184.25;176.55;170.5;120.45;106.7
2018-05-17;61.05;179.85;182.05;185.35;188.65;198.0;191.95;187.55;181.5;174.35;163.9;114.95;104.5
2018-05-18;64.9;180.4;188.1;187.0;178.75;189.2;189.2;182.05;178.75;168.85;164.45;113.3;103.95
2018-05-19;57.2;134.2;144.1;141.35;143.0;102.3;100.1;94.6;96.25;94.6;93.5;90.2;89.65
2018-05-20;58.3;58.85;57.75;57.75;59.4;58.3;58.3;60.5;58.3;58.85;61.6;57.75;57.75
2018-05-21;63.8;181.5;185.9;184.8;185.9;188.65;188.1;187.0;183.7;175.45;172.15;116.05;104.5
2018-05-22;61.05;181.5;197.45;192.5;198.55;201.3;195.25;198.0;195.25;182.05;177.1;125.95;113.85
2018-05-23;64.35;176.0;197.45;206.25;259.6;248.6;234.3;206.25;222.2;213.4;209.55;148.5;133.1
2018-05-24;89.1;194.7;211.2;216.7;213.95;213.95;222.75;217.8;202.95;204.05;198.0;151.8;141.35
2018-05-25;88.0;231.55;226.6;220.0;215.05;218.9;217.8;214.5;198.0;201.3;190.85;144.1;134.75
2018-05-26;82.5;158.4;167.75;171.05;170.5;129.25;136.95;132.55;131.45;129.8;128.7;123.75;116.6
2018-05-27;81.95;82.5;84.7;83.6;83.6;88.55;78.1;81.95;82.5;81.4;83.05;81.95;80.85
2018-05-28;79.75;202.4;206.8;201.3;205.7;224.4;220.55;218.9;216.7;206.8;197.45;150.15;139.15
2018-05-29;95.15;208.45;218.9;216.7;220.55;226.6;223.3;218.9;214.5;207.35;204.05;155.65;141.9
2018-05-30;95.15;209.55;220.0;221.1;218.9;223.85;222.75;216.7;216.7;209.0;201.3;149.6;141.35
2018-05-31;96.25;209.0;215.6;221.65;219.45;221.65;218.9;215.05;211.75;204.6;197.45;147.95;140.25
2018-06-01;94.05;200.2;214.5;210.1;208.45;214.5;217.25;212.3;208.45;201.85;190.85;182.05;174.9
2018-06-02;93.5;123.75;123.75;125.4;124.3;125.4;125.4;127.05;128.7;126.5;125.95;122.65;120.45
2018-06-03;90.75;92.4;90.75;90.75;92.4;92.4;93.5;94.6;94.05;94.6;93.5;92.95;94.6
2018-06-04;135.3;209.0;216.7;223.3;221.1;225.5;221.1;217.25;215.6;207.35;204.05;190.3;183.15
2018-06-05;133.1;204.6;214.5;223.85;223.85;228.8;228.25;223.3;221.1;212.3;205.7;193.6;184.8
2018-06-06;138.6;202.95;213.4;224.4;220.55;220.55;227.7;228.25;225.5;214.5;207.35;199.65;190.85
2018-06-07;148.5;213.95;215.05;221.1;221.65;225.5;220.55;218.35;215.05;208.45;200.75;190.85;182.05
2018-06-08;143.0;207.35;220.55;221.1;220.55;226.6;220.55;216.15;216.7;202.95;194.15;187.55;175.45
2018-06-09;134.75;169.4;172.7;173.8;176.55;140.25;136.4;134.2;135.3;136.95;134.75;128.7;128.7
2018-06-10;99.0;101.2;99.0;99.55;101.75;101.2;102.85;102.3;101.75;102.85;101.75;101.2;100.65
2018-06-11;145.75;208.45;221.65;228.8;221.1;227.7;225.5;220.55;218.35;210.1;205.7;196.35;189.75
2018-06-12;143.55;223.85;232.65;213.4;220.55;223.85;221.1;214.5;211.75;210.1;203.5;193.6;185.9
2018-06-13;142.45;196.35;209.55;213.95;215.05;217.25;216.7;202.4;204.6;192.5;188.1;180.4;171.05
2018-06-14;129.8;190.3;207.9;208.45;207.9;211.75;210.65;205.7;199.65;189.2;184.8;176.0;167.2
2018-06-15;132.55;195.8;207.9;211.75;207.9;213.4;209.0;209.0;204.05;194.15;190.85;185.35;178.2
2018-06-16;136.95;168.3;170.5;173.8;170.5;132.0;129.8;127.6;130.35;128.15;127.05;123.75;121.55
2018-06-17;97.35;92.95;94.05;94.05;92.4;95.7;93.5;94.6;94.6;94.05;96.25;94.05;93.5
2018-06-18;138.05;206.25;210.1;220.55;216.15;222.2;221.1;218.9;218.9;204.05;202.4;191.95;182.05
2018-06-19;138.6;202.95;211.2;216.7;220.0;222.2;221.1;215.6;211.75;204.05;199.1;188.1;180.95
2018-06-20;142.45;209.0;217.25;220.0;216.15;221.1;220.0;213.4;210.65;202.4;196.9;190.85;179.3
2018-06-21;134.2;214.5;217.8;220.0;221.65;222.2;224.4;224.4;222.2;211.2;205.7;193.6;180.95
2018-06-22;144.65;212.3;213.95;220.55;217.8;221.1;222.75;221.65;217.25;209.0;203.5;196.9;184.25
2018-06-23;140.25;174.9;177.1;176.55;179.85;134.75;133.65;133.1;130.9;132.55;132.0;125.95;128.7
2018-06-24;95.15;95.7;94.05;94.6;96.25;95.7;96.25;97.9;97.35;99.0;96.25;95.7;96.25
2018-06-25;143.55;208.45;213.4;217.8;223.85;223.3;226.05;221.65;220.0;207.9;201.85;193.6;183.15
2018-06-26;142.45;202.95;211.2;214.5;217.25;213.95;219.45;213.95;207.9;199.1;194.7;187.0;177.65
2018-06-27;141.35;202.4;207.9;210.65;211.75;210.65;215.6;211.75;207.35;198.55;195.25;189.2;181.5
2018-06-28;138.05;204.6;209.0;210.1;212.3;215.05;216.15;211.75;210.1;198.55;195.25;184.8;176.55
2018-06-29;145.75;205.7;208.45;213.4;210.1;213.95;214.5;210.65;207.35;199.65;194.7;182.6;176.0
2018-06-30;134.2;167.75;169.4;171.6;170.5;129.8;129.25;128.15;128.15;127.6;125.95;124.3;121.55
2018-07-01;93.5;91.85;92.95;92.4;92.4;92.4;91.3;94.05;94.05;92.95;93.5;92.95;93.5
2018-07-02;138.6;208.45;209.0;212.85;212.3;213.95;215.05;210.1;207.9;202.4;193.6;185.9;178.2
2018-07-03;140.25;206.25;201.85;205.15;211.2;210.65;212.85;205.7;204.05;198.55;191.95;180.95;171.6
2018-07-04;134.2;196.9;198.0;205.15;207.35;212.3;207.9;200.75;198.55;192.5;189.2;179.85;174.9
2018-07-05;135.85;202.4;210.65;216.7;215.6;215.05;216.7;213.4;209.55;204.05;199.1;189.75;180.95
2018-07-06;151.8;205.7;211.2;209.55;211.75;210.65;214.5;205.7;202.4;195.25;191.95;184.25;176.0
2018-07-07;139.15;172.15;175.45;174.35;172.7;133.1;132.0;131.45;130.9;130.35;130.9;125.95;125.95
2018-07-08;95.7;95.7;95.7;97.9;95.15;96.25;96.25;97.9;99.55;97.35;97.35;96.8;95.7
2018-07-09;145.75;213.95;211.75;206.25;207.9;206.25;209.55;210.65;207.9;204.05;201.3;192.5;179.85
2018-07-10;138.05;207.9;220.55;220.0;217.25;221.1;220.0;213.95;213.4;206.25;201.3;186.45;175.45
2018-07-11;139.15;206.8;215.05;218.35;222.75;230.45;227.15;218.9;213.4;206.8;200.2;191.95;176.0
2018-07-12;139.15;204.6;216.7;218.9;219.45;216.7;217.25;218.35;209.0;204.6;198.0;188.65;174.35
2018-07-13;138.6;198.0;202.4;206.25;203.5;206.8;210.1;204.6;200.75;195.8;190.85;183.15;174.35
2018-07-14;136.4;168.3;169.95;169.4;171.05;127.6;125.95;126.5;125.4;125.95;124.3;119.35;121.0
2018-07-15;92.95;91.3;91.85;91.85;94.05;91.3;92.95;94.05;92.4;94.05;93.5;95.15;92.4
2018-07-16;140.25;208.45;213.4;216.15;210.65;217.8;214.5;211.2;216.15;213.4;202.95;183.15;177.1
2018-07-17;138.6;208.45;217.25;217.8;218.9;217.8;218.35;212.85;213.95;207.9;202.4;188.1;183.7
2018-07-18;151.25;210.1;212.85;210.1;215.05;218.9;218.35;214.5;214.5;205.15;196.9;185.35;177.65
2018-07-19;143.55;206.8;210.65;214.5;212.85;221.65;216.15;210.65;209.55;204.05;196.35;189.2;177.65
2018-07-20;143.0;201.3;209.55;212.85;209.0;213.4;209.55;202.95;202.95;196.35;193.6;183.7;178.2
2018-07-21;141.35;173.25;174.35;173.25;174.35;129.8;128.15;129.8;127.6;128.7;127.05;123.75;122.1
2018-07-22;92.95;94.05;92.4;94.6;92.95;94.6;93.5;95.15;94.05;94.05;94.6;94.05;92.95
2018-07-23;139.15;198.0;198.0;204.6;200.75;201.3;202.4;198.0;195.8;192.5;185.9;182.6;177.1
2018-07-24;139.7;194.7;203.5;200.75;202.95;207.9;206.25;200.75;194.15;190.3;184.8;180.95;176.0
2018-07-25;141.35;191.95;190.85;195.8;196.35;201.85;200.2;196.35;193.6;190.85;187.55;181.5;175.45
2018-07-26;139.15;198.55;199.65;201.3;207.35;209.55;206.8;200.2;195.25;192.5;188.1;184.25;173.8
2018-07-27;144.1;194.15;195.25;196.9;195.8;198.0;202.4;198.55;192.5;190.85;186.45;180.95;174.9
2018-07-28;138.05;172.7;169.95;172.15;171.05;130.9;128.7;129.25;128.7;128.15;127.6;123.75;124.85
2018-07-29;94.6;95.7;94.6;93.5;95.15;95.7;95.7;95.7;96.25;94.05;96.8;95.15;95.7
2018-07-30;144.1;178.2;183.7;169.4;162.25;161.15;160.05;162.8;161.7;160.6;156.75;153.45;151.8
2018-07-31;116.6;154.0;138.6;155.1;156.75;150.7;149.6;149.6;149.6;149.05;146.3;146.3;141.9
2018-08-01;105.6;146.85;149.6;152.9;154.0;154.0;154.55;153.45;152.9;152.9;148.5;146.85;144.1
2018-08-02;108.9;145.75;151.8;150.15;152.35;150.7;152.35;151.25;151.8;150.15;147.4;145.2;143.0
2018-08-03;110.0;146.3;151.25;152.9;156.2;154.55;151.25;152.9;152.9;144.65;138.05;134.2;133.1
2018-08-04;99.0;113.3;113.85;113.85;113.85;92.95;91.85;94.6;92.4;93.5;92.4;92.4;92.4
2018-08-05;75.35;75.9;75.35;78.1;75.35;76.45;75.35;76.45;76.45;76.45;77.0;75.9;77.0
2018-08-06;102.85;124.3;138.6;150.7;145.2;148.5;146.3;144.1;144.65;143.0;140.25;137.5;136.95
2018-08-07;103.4;139.15;140.8;140.8;146.3;148.5;146.85;147.4;146.85;145.75;144.1;141.35;144.1
2018-08-08;107.8;144.65;144.65;141.9;142.45;142.45;141.9;142.45;144.1;141.9;141.35;136.4;136.95
2018-08-09;103.4;140.8;143.0;143.55;144.1;145.2;145.2;143.55;146.3;142.45;143.0;137.5;136.95
2018-08-10;102.3;140.8;143.55;141.9;142.45;141.9;143.55;142.45;140.25;137.5;135.85;87.45;87.45
2018-08-11;77.55;112.75;113.3;113.3;113.85;86.9;88.55;88.0;88.55;88.55;90.2;83.05;85.25
2018-08-12;51.7;51.7;50.6;51.7;51.15;53.35;52.8;53.9;51.7;51.7;51.7;51.7;51.15
2018-08-13;77.0;113.3;112.75;112.2;112.2;112.2;111.65;112.2;113.85;112.75;113.3;112.2;112.2
2018-08-14;77.55;110.55;113.3;112.2;112.2;111.65;112.2;112.2;112.2;112.75;112.75;113.85;111.65
2018-08-15;77.0;111.65;111.65;111.1;111.1;111.1;112.2;112.2;113.3;113.3;110.55;112.75;113.85
2018-08-16;77.55;110.0;111.1;112.2;111.1;113.85;110.55;112.75;112.2;112.2;111.65;111.1;111.65
2018-08-17;77.0;110.0;111.1;111.65;112.75;110.55;111.65;111.65;113.3;111.1;110.55;110.0;111.1
2018-08-18;79.2;110.55;111.1;111.1;111.65;110.0;155.65;157.3;157.3;160.05;157.3;154.55;151.8
2018-08-19;122.65;121.55;121.55;121.55;122.65;121.0;124.3;121.0;121.55;121.55;120.45;121.0;121.0
2018-08-20;121.0;152.9;168.85;167.75;169.95;168.85;169.95;167.75;169.4;168.3;167.2;156.2;156.2
2018-08-21;128.15;166.1;169.4;169.95;172.7;172.15;172.15;171.05;171.05;169.95;166.65;156.75;155.1
2018-08-22;129.8;166.1;171.6;174.35;173.8;174.9;172.7;174.35;172.15;174.35;171.6;160.05;160.05
2018-08-23;138.05;166.1;172.7;174.35;176.55;173.8;175.45;176.0;178.2;172.7;171.05;160.6;159.5
