data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2018-01-01;0.07516105941302792;0.07516105941302792;0.07945597709377236;0.07659269863994274;0.07516105941302792;0.07587687902648532;0.07587687902648532;0.07945597709377236;0.07874015748031496;0.07516105941302792;0.07516105941302792;0.07587687902648532;0.082319255547602
2018-01-02;0.06827048114434331;0.06957087126137843;0.07737321196358908;0.07477243172951886;0.07867360208062418;0.07932379713914176;0.07932379713914176;0.07932379713914176;0.07672301690507152;0.08192457737321196;0.07672301690507152;0.07802340702210664;0.0799739921976593
2018-01-03;0.08601485148514852;0.08044554455445545;0.08106435643564355;0.08106435643564355;0.08477722772277228;0.08044554455445545;0.07301980198019802;0.07178217821782178;0.07363861386138615;0.07178217821782178;0.07301980198019802;0.07178217821782178;0.07116336633663366
2018-01-04;0.07687460617517328;0.08254568367989917;0.07624448645242596;0.0806553245116572;0.08191556395715185;0.07687460617517328;0.07309388783868934;0.06994328922495273;0.07813484562066793;0.07876496534341525;0.07624448645242596;0.07561436672967864;0.07309388783868934
2018-01-05;0.07466340269277845;0.07833537331701346;0.08261933904528763;0.08323133414932679;0.08323133414932679;0.08017135862913095;0.07588739290085679;0.07466340269277845;0.07343941248470011;0.07221542227662178;0.07405140758873928;0.07405140758873928;0.07343941248470011
2018-01-06;0.08377659574468084;0.0824468085106383;0.0824468085106383;0.08976063829787234;0.08444148936170214;0.07513297872340426;0.07247340425531916;0.07579787234042554;0.07446808510638299;0.06981382978723405;0.06914893617021277;0.06981382978723405;0.07047872340425532
2018-01-07;0.08253358925143955;0.0799744081893794;0.08061420345489444;0.08317338451695458;0.09021113243761995;0.0780550223928343;0.07229686500319897;0.07293666026871402;0.07677543186180423;0.06973768394113884;0.07037747920665387;0.07357645553422905;0.06973768394113884
2018-01-08;0.05938494167550372;0.06521739130434782;0.0726405090137858;0.08006362672322376;0.08165429480381761;0.08536585365853659;0.08112407211028633;0.08059384941675504;0.0790031813361612;0.08059384941675504;0.08483563096500531;0.07741251325556733;0.07211028632025451
2018-01-09;0.06324868231911836;0.06851940584571155;0.06947771921418304;0.0819357930043124;0.08385241974125539;0.08528988979396263;0.08864398658361283;0.08481073310972688;0.0819357930043124;0.0776233828461907;0.07379012937230475;0.0723526593195975;0.06851940584571155
2018-01-10;0.0677002583979328;0.07235142118863047;0.08423772609819119;0.08268733850129198;0.08320413436692504;0.08113695090439275;0.07803617571059429;0.08372093023255812;0.07958656330749353;0.07338501291989663;0.07338501291989663;0.0718346253229974;0.06873385012919896
