data;consumo_giorno;consumo_orario;consumo_orario_diff;consumo_ora_giorno;consumo_cumulato;tmedia;umidita
2019-03-10;1586.7499999999998;[122.1, 122.65, 122.1, 122.1, 122.1, 122.1, 122.1, 122.65, 122.1, 122.1, 121.0, 121.55, 122.1];[0.0, 0.5500000000000114, -0.5500000000000114, 0.0, 0.0, 0.0, 0.0, 0.5500000000000114, -0.5500000000000114, 0.0, -1.0999999999999943, 0.5499999999999972, 0.5499999999999972];[0.07694974003466205, 0.07729636048526864, 0.07694974003466205, 0.07694974003466205, 0.07694974003466205, 0.07694974003466205, 0.07694974003466205, 0.07729636048526864, 0.07694974003466205, 0.07694974003466205, 0.07625649913344888, 0.07660311958405547, 0.07694974003466205];[0.07694974003466205, 0.1542461005199307, 0.23119584055459277, 0.30814558058925484, 0.38509532062391694, 0.462045060658579, 0.538994800693241, 0.6162911611785097, 0.6932409012131717, 0.7701906412478337, 0.8464471403812825, 0.923050259965338, 1.0];12.6625;71.66666666666667
2019-03-11;2468.95;[139.7, 193.05, 201.85, 199.65, 206.8, 208.45, 209.55, 204.05, 196.9, 191.95, 181.5, 173.25, 162.25];[18.14999999999999, 53.35000000000002, 8.799999999999983, -2.1999999999999886, 7.150000000000006, 1.6499999999999773, 1.1000000000000227, -5.5, -7.150000000000006, -4.950000000000017, -10.449999999999989, -8.25, -11.0];[0.0565827578525284, 0.0781911338828247, 0.08175540209400758, 0.08086433504121186, 0.08376030296279796, 0.08442860325239475, 0.08487413677879262, 0.0826464691468033, 0.07975050122521721, 0.07774560035642682, 0.07351303185564714, 0.07017153040766318, 0.06571619514368457];[0.0565827578525284, 0.1347738917353531, 0.21652929382936068, 0.2973936288705725, 0.3811539318333705, 0.46558253508576525, 0.5504566718645578, 0.6331031410113611, 0.7128536422365783, 0.7905992425930052, 0.8641122744486522, 0.9342838048563155, 1.0];11.170833333333334;44.79166666666666
2019-03-12;2439.2500000000005;[144.1, 194.7, 196.35, 198.55, 196.35, 205.7, 202.95, 201.3, 191.4, 187.55, 179.85, 173.8, 166.65];[21.44999999999999, 50.599999999999994, 1.6500000000000057, 2.200000000000017, -2.200000000000017, 9.349999999999994, -2.75, -1.6499999999999773, -9.900000000000006, -3.8499999999999943, -7.700000000000017, -6.049999999999983, -7.150000000000006];[0.05907553551296504, 0.07981961668545658, 0.08049605411499434, 0.08139797068771137, 0.08049605411499434, 0.0843291995490417, 0.08320180383314542, 0.08252536640360765, 0.07846674182638105, 0.07688838782412626, 0.07373167981961667, 0.07125140924464486, 0.06832018038331453];[0.05907553551296504, 0.1388951521984216, 0.21939120631341597, 0.30078917700112734, 0.3812852311161217, 0.4656144306651634, 0.5488162344983089, 0.6313416009019165, 0.7098083427282975, 0.7866967305524237, 0.8604284103720405, 0.9316798196166854, 1.0];10.008333333333333;27.08333333333333
2019-03-13;2486.5499999999997;[138.6, 195.25, 205.7, 204.05, 208.45, 214.5, 210.65, 204.05, 196.35, 190.3, 182.6, 174.35, 161.7];[16.5, 56.650000000000006, 10.449999999999989, -1.6499999999999773, 4.399999999999977, 6.050000000000011, -3.8499999999999943, -6.599999999999994, -7.700000000000017, -6.049999999999983, -7.700000000000017, -8.25, -12.650000000000006];[0.055739880557398806, 0.07852245078522452, 0.08272506082725062, 0.08206149082061492, 0.08383101083831011, 0.08626410086264102, 0.08471577084715771, 0.08206149082061492, 0.07896483078964832, 0.07653174076531742, 0.07343508073435082, 0.07011723070117232, 0.06502986065029862];[0.055739880557398806, 0.13426233134262333, 0.21698739216987392, 0.2990488829904888, 0.38287989382879895, 0.46914399469143997, 0.5538597655385977, 0.6359212563592126, 0.7148860871488609, 0.7914178279141784, 0.8648529086485292, 0.9349701393497014, 1.0];8.991666666666664;58.25
2019-03-14;2428.8;[135.85, 193.6, 201.3, 192.5, 198.0, 204.6, 202.95, 199.1, 191.4, 189.75, 182.05, 176.55, 161.15];[14.849999999999994, 57.75, 7.700000000000017, -8.800000000000011, 5.5, 6.599999999999994, -1.6500000000000057, -3.8499999999999943, -7.699999999999989, -1.6500000000000057, -7.699999999999989, -5.5, -15.400000000000006];[0.055932971014492745, 0.07971014492753623, 0.08288043478260869, 0.07925724637681159, 0.08152173913043477, 0.0842391304347826, 0.08355978260869563, 0.08197463768115941, 0.07880434782608696, 0.078125, 0.07495471014492754, 0.07269021739130435, 0.06634963768115942];[0.055932971014492745, 0.13564311594202896, 0.21852355072463767, 0.2977807971014493, 0.37930253623188404, 0.4635416666666666, 0.5471014492753623, 0.6290760869565216, 0.7078804347826086, 0.7860054347826086, 0.8609601449275361, 0.9336503623188406, 1.0];9.433333333333334;55.79166666666666
2019-03-15;2366.1000000000004;[144.65, 184.8, 196.35, 190.3, 195.8, 202.4, 196.35, 190.85, 185.9, 180.4, 171.6, 168.3, 158.4];[22.0, 40.150000000000006, 11.549999999999983, -6.049999999999983, 5.5, 6.599999999999994, -6.050000000000011, -5.5, -4.949999999999989, -5.5, -8.800000000000011, -3.299999999999983, -9.900000000000006];[0.0611343561134356, 0.07810320781032078, 0.08298465829846581, 0.0804277080427708, 0.08275220827522083, 0.08554160855416085, 0.08298465829846581, 0.08066015806601579, 0.07856810785681077, 0.07624360762436075, 0.0725244072524407, 0.0711297071129707, 0.06694560669456066];[0.0611343561134356, 0.13923756392375639, 0.2222222222222222, 0.30264993026499304, 0.3854021385402138, 0.4709437470943747, 0.5539284053928405, 0.6345885634588563, 0.7131566713156671, 0.7894002789400278, 0.8619246861924685, 0.9330543933054393, 1.0];13.825;51.04166666666666
2019-03-16;1882.6499999999996;[122.65, 145.75, 148.5, 148.5, 150.7, 149.6, 147.95, 147.4, 146.3, 146.85, 146.3, 141.35, 140.8];[0.5500000000000114, 23.099999999999994, 2.75, 0.0, 2.1999999999999886, -1.0999999999999943, -1.6500000000000057, -0.549999999999983, -1.0999999999999943, 0.549999999999983, -0.549999999999983, -4.950000000000017, -0.549999999999983];[0.06514753140520013, 0.07741747005550688, 0.07887817703768625, 0.07887817703768625, 0.08004674262342976, 0.079462459830558, 0.07858603564125037, 0.0782938942448145, 0.07770961145194276, 0.07800175284837862, 0.07770961145194276, 0.07508033888401988, 0.07478819748758402];[0.06514753140520013, 0.142565001460707, 0.22144317849839326, 0.3003213555360795, 0.3803680981595092, 0.4598305579900672, 0.5384165936313176, 0.6167104878761321, 0.6944200993280749, 0.7724218521764534, 0.8501314636283962, 0.925211802512416, 1.0];15.762499999999998;54.45833333333334
2019-03-17;1600.5000000000005;[123.2, 122.65, 122.1, 123.2, 123.2, 123.2, 123.2, 124.3, 123.75, 122.65, 123.2, 122.65, 123.2];[0.0, -0.5499999999999972, -0.5500000000000114, 1.1000000000000085, 0.0, 0.0, 0.0, 1.0999999999999943, -0.5499999999999972, -1.0999999999999943, 0.5499999999999972, -0.5499999999999972, 0.5499999999999972];[0.0769759450171821, 0.07663230240549826, 0.07628865979381441, 0.0769759450171821, 0.0769759450171821, 0.0769759450171821, 0.0769759450171821, 0.0776632302405498, 0.07731958762886595, 0.07663230240549826, 0.0769759450171821, 0.07663230240549826, 0.0769759450171821];[0.0769759450171821, 0.1536082474226804, 0.2298969072164948, 0.3068728522336769, 0.383848797250859, 0.46082474226804115, 0.5378006872852232, 0.6154639175257731, 0.692783505154639, 0.7694158075601374, 0.8463917525773196, 0.9230240549828178, 1.0];11.6;73.41666666666667
2019-03-18;2415.6;[139.7, 190.3, 195.8, 192.5, 199.1, 202.4, 202.4, 194.7, 194.7, 189.2, 180.95, 174.35, 159.5];[17.049999999999983, 50.60000000000002, 5.5, -3.3000000000000114, 6.599999999999994, 3.3000000000000114, 0.0, -7.700000000000017, 0.0, -5.5, -8.25, -6.599999999999994, -14.849999999999994];[0.057832422586520944, 0.07877959927140256, 0.08105646630236794, 0.07969034608378871, 0.08242258652094718, 0.08378870673952642, 0.08378870673952642, 0.08060109289617486, 0.08060109289617486, 0.07832422586520947, 0.07490892531876138, 0.07217668488160292, 0.06602914389799636];[0.057832422586520944, 0.1366120218579235, 0.21766848816029144, 0.29735883424408016, 0.3797814207650273, 0.46357012750455373, 0.5473588342440802, 0.6279599271402551, 0.70856102003643, 0.7868852459016394, 0.8617941712204008, 0.9339708561020036, 1.0];11.191666666666668;55.16666666666666
2019-03-19;2455.2000000000003;[137.5, 191.95, 202.4, 198.55, 206.8, 209.55, 204.6, 203.5, 196.35, 188.65, 180.4, 174.9, 160.05];[16.5, 54.44999999999999, 10.450000000000017, -3.8499999999999943, 8.25, 2.75, -4.950000000000017, -1.0999999999999943, -7.150000000000006, -7.699999999999989, -8.25, -5.5, -14.849999999999994];[0.056003584229390675, 0.07818100358422937, 0.08243727598566307, 0.08086917562724014, 0.08422939068100357, 0.08534946236559139, 0.08333333333333331, 0.0828853046594982, 0.07997311827956988, 0.07683691756272401, 0.07347670250896057, 0.07123655913978494, 0.06518817204301075];[0.056003584229390675, 0.13418458781362005, 0.21662186379928314, 0.2974910394265233, 0.3817204301075269, 0.46706989247311825, 0.5504032258064515, 0.6332885304659497, 0.7132616487455196, 0.7900985663082436, 0.8635752688172043, 0.9348118279569891, 1.0];8.895833333333334;62.25
2019-03-20;2422.2000000000003;[133.65, 183.7, 195.25, 195.25, 201.3, 206.8, 208.45, 203.5, 195.25, 188.65, 175.45, 172.15, 162.8];[12.100000000000009, 50.04999999999998, 11.550000000000011, 0.0, 6.050000000000011, 5.5, 1.6499999999999773, -4.949999999999989, -8.25, -6.599999999999994, -13.200000000000017, -3.299999999999983, -9.349999999999994];[0.05517711171662125, 0.07584014532243413, 0.08060853769300635, 0.08060853769300635, 0.08310626702997274, 0.08537693006357856, 0.08605812897366029, 0.08401453224341507, 0.08060853769300635, 0.07788374205267938, 0.07243415077202542, 0.07107175295186194, 0.06721162579473206];[0.05517711171662125, 0.1310172570390554, 0.21162579473206175, 0.2922343324250681, 0.3753405994550409, 0.4607175295186194, 0.5467756584922797, 0.6307901907356948, 0.7113987284287011, 0.7892824704813806, 0.8617166212534059, 0.9327883742052678, 1.0];8.8375;52.41666666666666
2019-03-21;2400.75;[135.85, 189.75, 199.1, 193.6, 198.0, 206.8, 204.05, 195.8, 190.3, 182.6, 175.45, 169.4, 160.05];[13.199999999999989, 53.900000000000006, 9.349999999999994, -5.5, 4.400000000000006, 8.800000000000011, -2.75, -8.25, -5.5, -7.700000000000017, -7.150000000000006, -6.049999999999983, -9.349999999999994];[0.0565864833906071, 0.07903780068728522, 0.0829324169530355, 0.08064146620847651, 0.08247422680412371, 0.0861397479954181, 0.0849942726231386, 0.08155784650630012, 0.07926689576174113, 0.07605956471935853, 0.07308132875143183, 0.07056128293241695, 0.06666666666666667];[0.0565864833906071, 0.13562428407789234, 0.21855670103092786, 0.2991981672394044, 0.3816723940435281, 0.4678121420389462, 0.5528064146620848, 0.6343642611683848, 0.713631156930126, 0.7896907216494845, 0.8627720504009163, 0.9333333333333332, 1.0];9.0;51.66666666666666
2019-03-22;2396.9;[128.15, 188.65, 194.7, 196.35, 203.5, 206.25, 202.95, 201.3, 192.5, 183.15, 174.35, 168.3, 156.75];[4.950000000000003, 60.5, 6.049999999999983, 1.6500000000000057, 7.150000000000006, 2.75, -3.3000000000000114, -1.6499999999999773, -8.800000000000011, -9.349999999999994, -8.800000000000011, -6.049999999999983, -11.550000000000011];[0.05346489215236347, 0.07870582836163377, 0.0812299219825608, 0.08191831115190454, 0.08490133088572739, 0.08604864616796695, 0.08467186782927948, 0.08398347865993575, 0.08031206975676916, 0.07641119779715466, 0.07273978889398806, 0.07021569527306104, 0.06539697108765488];[0.05346489215236347, 0.13217072051399725, 0.21340064249655805, 0.2953189536484626, 0.38022028453419, 0.4662689307021569, 0.5509407985314364, 0.6349242771913721, 0.7152363469481413, 0.791647544745296, 0.864387333639284, 0.9346030289123451, 1.0];11.033333333333333;52.83333333333334
2019-03-23;1884.3;[124.3, 146.85, 147.4, 147.4, 148.5, 147.4, 149.05, 148.5, 147.95, 146.3, 146.3, 142.45, 141.9];[0.0, 22.549999999999997, 0.5500000000000114, 0.0, 1.0999999999999943, -1.0999999999999943, 1.6500000000000057, -0.5500000000000114, -0.5500000000000114, -1.6499999999999773, 0.0, -3.8500000000000227, -0.549999999999983];[0.06596614127262113, 0.07793345008756568, 0.07822533566841798, 0.07822533566841798, 0.0788091068301226, 0.07822533566841798, 0.0791009924109749, 0.0788091068301226, 0.07851722124927028, 0.07764156450671338, 0.07764156450671338, 0.07559836544074722, 0.07530647985989493];[0.06596614127262113, 0.1438995913601868, 0.22212492702860476, 0.30035026269702275, 0.37915936952714535, 0.4573847051955633, 0.5364856976065382, 0.6152948044366607, 0.693812025685931, 0.7714535901926445, 0.8490951546993578, 0.924693520140105, 1.0];13.0375;51.66666666666666
2019-03-24;1628.0000000000002;[124.85, 124.3, 123.75, 125.4, 124.3, 125.4, 125.4, 125.95, 125.4, 125.95, 125.95, 125.95, 125.4];[1.0999999999999943, -0.5499999999999972, -0.5499999999999972, 1.6500000000000057, -1.1000000000000085, 1.1000000000000085, 0.0, 0.5499999999999972, -0.5499999999999972, 0.5499999999999972, 0.0, 0.0, -0.5499999999999972];[0.07668918918918917, 0.07635135135135133, 0.0760135135135135, 0.07702702702702702, 0.07635135135135133, 0.07702702702702702, 0.07702702702702702, 0.07736486486486485, 0.07702702702702702, 0.07736486486486485, 0.07736486486486485, 0.07736486486486485, 0.07702702702702702];[0.07668918918918917, 0.1530405405405405, 0.22905405405405402, 0.306081081081081, 0.3824324324324323, 0.4594594594594593, 0.5364864864864863, 0.6138513513513512, 0.6908783783783783, 0.7682432432432431, 0.845608108108108, 0.922972972972973, 1.0];14.795833333333334;49.29166666666666
2019-03-25;2380.9500000000003;[135.3, 189.75, 193.6, 194.15, 194.15, 201.85, 201.3, 195.8, 189.75, 183.7, 176.0, 168.3, 157.3];[11.000000000000014, 54.44999999999999, 3.8499999999999943, 0.5500000000000114, 0.0, 7.699999999999989, -0.549999999999983, -5.5, -6.050000000000011, -6.050000000000011, -7.699999999999989, -7.699999999999989, -11.0];[0.05682605682605683, 0.07969507969507969, 0.0813120813120813, 0.08154308154308154, 0.08154308154308154, 0.08477708477708476, 0.08454608454608455, 0.08223608223608223, 0.07969507969507969, 0.07715407715407714, 0.07392007392007391, 0.07068607068607068, 0.06606606606606606];[0.05682605682605683, 0.1365211365211365, 0.2178332178332178, 0.29937629937629934, 0.3809193809193808, 0.4656964656964656, 0.5502425502425501, 0.6324786324786323, 0.7121737121737121, 0.7893277893277892, 0.8632478632478631, 0.9339339339339339, 1.0];16.570833333333336;31.08333333333333
2019-03-26;2421.65;[127.6, 191.4, 195.25, 195.8, 200.2, 205.15, 202.4, 199.1, 195.8, 187.0, 181.5, 176.55, 163.9];[8.25, 63.80000000000001, 3.8499999999999943, 0.5500000000000114, 4.399999999999977, 4.950000000000017, -2.75, -3.3000000000000114, -3.299999999999983, -8.800000000000011, -5.5, -4.949999999999989, -12.650000000000006];[0.052691346808993865, 0.07903702021349081, 0.08062684533272768, 0.08085396320690438, 0.08267090620031796, 0.08471496706790824, 0.08357937769702475, 0.08221667045196457, 0.08085396320690438, 0.07722007722007722, 0.07494889847831024, 0.07290483761071996, 0.06768112650465592];[0.052691346808993865, 0.13172836702248467, 0.21235521235521235, 0.29320917556211673, 0.3758800817624347, 0.46059504883034297, 0.5441744265273678, 0.6263910969793323, 0.7072450601862367, 0.7844651374063139, 0.8594140358846241, 0.932318873495344, 1.0];10.979166666666664;46.83333333333334
2019-03-27;2308.8999999999996;[124.85, 180.95, 190.3, 187.0, 195.8, 193.05, 195.8, 193.6, 185.35, 176.0, 170.5, 164.45, 151.25];[11.549999999999997, 56.099999999999994, 9.350000000000023, -3.3000000000000114, 8.800000000000011, -2.75, 2.75, -2.200000000000017, -8.25, -9.349999999999994, -5.5, -6.050000000000011, -13.199999999999989];[0.054073368270605056, 0.07837065269175798, 0.08242020009528349, 0.08099094807050979, 0.08480228680323966, 0.08361124344926157, 0.08480228680323966, 0.08384945212005718, 0.08027632205812292, 0.07622677465459744, 0.07384468794664127, 0.07122439256788948, 0.06550738446879467];[0.054073368270605056, 0.13244402096236302, 0.21486422105764652, 0.2958551691281563, 0.3806574559313959, 0.46426869938065746, 0.549070986183897, 0.6329204383039543, 0.7131967603620771, 0.7894235350166745, 0.8632682229633158, 0.9344926155312053, 1.0];9.9625;46.70833333333334
2019-03-28;2252.8;[125.4, 181.5, 184.8, 186.45, 188.65, 192.5, 188.65, 183.7, 178.2, 171.6, 165.0, 157.3, 149.05];[15.400000000000006, 56.099999999999994, 3.3000000000000114, 1.6499999999999773, 2.200000000000017, 3.8499999999999943, -3.8499999999999943, -4.950000000000017, -5.5, -6.599999999999994, -6.599999999999994, -7.699999999999989, -8.25];[0.0556640625, 0.08056640625, 0.08203125, 0.08276367187499999, 0.083740234375, 0.08544921875, 0.083740234375, 0.08154296874999999, 0.07910156249999999, 0.07617187499999999, 0.0732421875, 0.06982421875, 0.066162109375];[0.0556640625, 0.13623046874999997, 0.21826171874999997, 0.30102539062499994, 0.38476562499999994, 0.47021484374999994, 0.553955078125, 0.635498046875, 0.714599609375, 0.790771484375, 0.864013671875, 0.9338378906249999, 1.0];10.333333333333334;51.25
2019-03-29;2170.3;[118.8, 175.45, 178.2, 178.75, 184.25, 184.25, 183.7, 176.0, 171.6, 166.65, 157.85, 151.25, 143.55];[7.700000000000003, 56.64999999999999, 2.75, 0.5500000000000114, 5.5, 0.0, -0.5500000000000114, -7.699999999999989, -4.400000000000006, -4.949999999999989, -8.800000000000011, -6.599999999999994, -7.699999999999989];[0.05473897617840851, 0.08084135833755701, 0.08210846426761276, 0.08236188545362391, 0.08489609731373542, 0.08489609731373542, 0.08464267612772426, 0.08109477952356817, 0.07906741003547896, 0.07678661936137861, 0.07273188038520019, 0.06969082615306639, 0.0661429295489103];[0.05473897617840851, 0.13558033451596552, 0.21768879878357827, 0.3000506842372022, 0.38494678155093764, 0.4698428788646731, 0.5544855549923974, 0.6355803345159655, 0.7146477445514444, 0.7914343639128231, 0.8641662442980232, 0.9338570704510897, 1.0];11.933333333333335;50.375
2019-03-30;1683.5500000000002;[107.8, 130.9, 132.55, 133.65, 135.3, 134.75, 133.65, 130.9, 130.35, 130.9, 130.9, 126.5, 125.4];[0.0, 23.10000000000001, 1.6500000000000057, 1.0999999999999943, 1.6500000000000057, -0.5500000000000114, -1.0999999999999943, -2.75, -0.5500000000000114, 0.5500000000000114, 0.0, -4.400000000000006, -1.0999999999999943];[0.06403136229990199, 0.07775236850702384, 0.07873244037896113, 0.0793858216269193, 0.08036589349885657, 0.08003920287487748, 0.0793858216269193, 0.07775236850702384, 0.07742567788304475, 0.07775236850702384, 0.07775236850702384, 0.07513884351519111, 0.07448546226723293];[0.06403136229990199, 0.14178373080692583, 0.22051617118588693, 0.2999019928128062, 0.38026788631166286, 0.46030708918654034, 0.5396929108134596, 0.6174452793204834, 0.6948709572035281, 0.772623325710552, 0.850375694217576, 0.925514537732767, 1.0];12.266666666666667;54.45833333333334
2019-03-31;1412.95;[107.8, 108.35, 107.25, 107.8, 108.35, 108.35, 108.9, 108.9, 109.45, 109.45, 110.0, 109.45, 108.9];[0.0, 0.5499999999999972, -1.0999999999999943, 0.5499999999999972, 0.5499999999999972, 0.0, 0.5500000000000114, 0.0, 0.5499999999999972, 0.0, 0.5499999999999972, -0.5499999999999972, -0.5499999999999972];[0.07629427792915532, 0.07668353444920202, 0.0759050214091086, 0.07629427792915532, 0.07668353444920202, 0.07668353444920202, 0.07707279096924874, 0.07707279096924874, 0.07746204748929544, 0.07746204748929544, 0.07785130400934215, 0.07746204748929544, 0.07707279096924874];[0.07629427792915532, 0.1529778123783573, 0.2288828337874659, 0.30517711171662126, 0.3818606461658232, 0.4585441806150253, 0.535616971584274, 0.6126897625535227, 0.6901518100428182, 0.7676138575321135, 0.8454651615414557, 0.9229272090307512, 1.0];13.4;49.16666666666666
2019-04-01;2219.2500000000005;[114.4, 174.35, 177.1, 177.65, 187.55, 196.9, 191.95, 184.25, 180.95, 171.05, 162.25, 154.55, 146.3];[7.150000000000006, 59.94999999999999, 2.75, 0.5500000000000114, 9.900000000000006, 9.349999999999994, -4.950000000000017, -7.699999999999989, -3.3000000000000114, -9.899999999999977, -8.800000000000011, -7.699999999999989, -8.25];[0.05154894671623295, 0.07856257744733579, 0.07980173482032216, 0.08004956629491944, 0.08451053283767038, 0.08872366790582402, 0.08649318463444855, 0.08302354399008673, 0.08153655514250308, 0.07707558859975215, 0.07311028500619578, 0.06964064436183394, 0.06592317224287483];[0.05154894671623295, 0.13011152416356875, 0.20991325898389093, 0.28996282527881034, 0.3744733581164807, 0.4631970260223048, 0.5496902106567534, 0.6327137546468401, 0.7142503097893431, 0.7913258983890953, 0.864436183395291, 0.9340768277571251, 1.0];14.208333333333336;49.625
2019-04-02;2235.2000000000003;[123.2, 178.75, 180.95, 182.6, 186.45, 191.95, 194.15, 188.1, 177.65, 168.3, 162.25, 156.75, 144.1];[16.5, 55.55, 2.1999999999999886, 1.6500000000000057, 3.8499999999999943, 5.5, 2.200000000000017, -6.050000000000011, -10.449999999999989, -9.349999999999994, -6.050000000000011, -5.5, -12.650000000000006];[0.055118110236220465, 0.07997047244094488, 0.0809547244094488, 0.08169291338582677, 0.08341535433070865, 0.08587598425196849, 0.08686023622047244, 0.0841535433070866, 0.07947834645669291, 0.07529527559055117, 0.07258858267716535, 0.0701279527559055, 0.06446850393700787];[0.055118110236220465, 0.13508858267716534, 0.21604330708661415, 0.2977362204724409, 0.3811515748031496, 0.4670275590551181, 0.5538877952755905, 0.6380413385826771, 0.71751968503937, 0.7928149606299212, 0.8654035433070866, 0.9355314960629921, 1.0];15.391666666666667;51.66666666666666
2019-04-03;2288.5499999999997;[114.95, 179.3, 184.8, 190.85, 188.65, 201.85, 199.65, 193.05, 182.6, 178.2, 167.75, 158.95, 147.95];[8.799999999999997, 64.35000000000001, 5.5, 6.049999999999983, -2.1999999999999886, 13.199999999999989, -2.1999999999999886, -6.599999999999994, -10.450000000000017, -4.400000000000006, -10.449999999999989, -8.800000000000011, -11.0];[0.05022831050228311, 0.07834655130978131, 0.08074981975486663, 0.08339341504446048, 0.08243210766642635, 0.08819995193463111, 0.08723864455659698, 0.0843547224224946, 0.0797885123768325, 0.07786589762076425, 0.07329968757510215, 0.06945445806296564, 0.064647921172795];[0.05022831050228311, 0.12857486181206443, 0.20932468156693104, 0.29271809661139153, 0.37515020427781787, 0.4633501562124489, 0.5505888007690459, 0.6349435231915406, 0.714732035568373, 0.7925979331891373, 0.8658976207642394, 0.9353520788272051, 1.0];12.220833333333333;73.41666666666667
2019-04-04;2337.5;[113.85, 179.3, 193.05, 185.9, 195.8, 199.1, 197.45, 189.75, 194.15, 190.3, 177.65, 164.45, 156.75];[7.699999999999989, 65.45000000000002, 13.75, -7.150000000000006, 9.900000000000006, 3.299999999999983, -1.6500000000000057, -7.699999999999989, 4.400000000000006, -3.8499999999999943, -12.650000000000006, -13.200000000000017, -7.699999999999989];[0.048705882352941175, 0.07670588235294118, 0.08258823529411766, 0.07952941176470589, 0.08376470588235295, 0.0851764705882353, 0.08447058823529412, 0.0811764705882353, 0.08305882352941177, 0.08141176470588236, 0.076, 0.07035294117647058, 0.06705882352941177];[0.048705882352941175, 0.12541176470588233, 0.208, 0.28752941176470587, 0.3712941176470589, 0.45647058823529413, 0.5409411764705883, 0.6221176470588236, 0.7051764705882354, 0.7865882352941177, 0.8625882352941178, 0.9329411764705883, 1.0];10.4625;89.0
2019-04-05;2281.4000000000005;[128.15, 185.9, 185.9, 185.35, 193.05, 196.9, 194.15, 184.8, 180.4, 172.15, 163.35, 160.05, 151.25];[14.850000000000009, 57.75, 0.0, -0.5500000000000114, 7.700000000000017, 3.8499999999999943, -2.75, -9.349999999999994, -4.400000000000006, -8.25, -8.800000000000011, -3.299999999999983, -8.800000000000011];[0.056171648987463824, 0.08148505303760847, 0.08148505303760847, 0.08124397299903566, 0.08461909353905495, 0.08630665380906459, 0.08510125361620056, 0.08100289296046286, 0.07907425265188041, 0.07545805207328832, 0.07160077145612341, 0.07015429122468658, 0.06629701060752168];[0.056171648987463824, 0.1376567020250723, 0.21914175506268077, 0.30038572806171643, 0.38500482160077143, 0.47131147540983603, 0.5564127290260367, 0.6374156219864995, 0.7164898746383799, 0.7919479267116682, 0.8635486981677917, 0.9337029893924783, 1.0];11.2875;71.375
2019-04-06;1788.05;[113.85, 139.15, 142.45, 141.35, 142.45, 143.0, 140.8, 138.6, 139.7, 139.7, 138.05, 134.75, 134.2];[-0.5500000000000114, 25.30000000000001, 3.299999999999983, -1.0999999999999943, 1.0999999999999943, 0.5500000000000114, -2.1999999999999886, -2.200000000000017, 1.0999999999999943, 0.0, -1.6499999999999773, -3.3000000000000114, -0.5500000000000114];[0.06367271608735774, 0.07782220855121502, 0.07966779452476161, 0.07905259920024607, 0.07966779452476161, 0.07997539218701938, 0.07874500153798832, 0.07751461088895724, 0.07812980621347278, 0.07812980621347278, 0.07720701322669948, 0.07536142725315288, 0.0750538295908951];[0.06367271608735774, 0.14149492463857274, 0.22116271916333435, 0.3002153183635804, 0.37988311288834203, 0.4598585050753614, 0.5386035066133498, 0.6161181175023069, 0.6942479237157797, 0.7723777299292526, 0.849584743155952, 0.9249461704091049, 1.0];12.65;70.83333333333333
2019-04-07;1492.15;[113.85, 113.85, 113.3, 113.85, 113.3, 113.85, 114.4, 113.85, 114.95, 116.05, 117.15, 117.15, 116.6];[0.5499999999999972, 0.0, -0.5499999999999972, 0.5499999999999972, -0.5499999999999972, 0.5499999999999972, 0.5500000000000114, -0.5500000000000114, 1.1000000000000085, 1.0999999999999943, 1.1000000000000085, 0.0, -0.5500000000000114];[0.0762992996682639, 0.0762992996682639, 0.07593070401769259, 0.0762992996682639, 0.07593070401769259, 0.0762992996682639, 0.07666789531883524, 0.0762992996682639, 0.07703649096940655, 0.0777736822705492, 0.07851087357169186, 0.07851087357169186, 0.07814227792112052];[0.0762992996682639, 0.1525985993365278, 0.22852930335422042, 0.3048286030224843, 0.3807593070401769, 0.45705860670844084, 0.533726502027276, 0.61002580169554, 0.6870622926649466, 0.7648359749354957, 0.8433468485071877, 0.9218577220788795, 1.0];11.0;81.0
2019-04-08;2372.149999999999;[130.35, 185.35, 191.95, 191.4, 201.3, 204.6, 204.05, 193.05, 188.1, 182.6, 174.35, 167.2, 157.85];[15.399999999999991, 55.0, 6.599999999999994, -0.549999999999983, 9.900000000000006, 3.299999999999983, -0.549999999999983, -11.0, -4.950000000000017, -5.5, -8.25, -7.150000000000006, -9.349999999999994];[0.05495015070716441, 0.07813586830512406, 0.08091815441687923, 0.08068629724089964, 0.08485972640853238, 0.08625086946440995, 0.08601901228843035, 0.08138186876883843, 0.07929515418502205, 0.07697658242522608, 0.07349872478553214, 0.07048458149779738, 0.06654300950614424];[0.05495015070716441, 0.13308601901228848, 0.2140041734291677, 0.2946904706700673, 0.37955019707859966, 0.46580106654300957, 0.5518200788314399, 0.6332019476002784, 0.7124971017853003, 0.7894736842105264, 0.8629724089960585, 0.9334569904938558, 1.0];12.320833333333333;73.625
