data;tmedia;umidita
2019-05-13;16.058333333333334;58.625
2019-05-14;14.079166666666666;65.625
2019-05-15;11.299999999999999;66.83333333333333
2019-05-16;14.6;64.16666666666667
2019-05-17;15.425000000000002;70.125
2019-05-18;13.858333333333334;87.29166666666667
2019-05-19;13.545833333333333;94.33333333333333
2019-05-20;14.916666666666666;86.875
2019-05-21;18.1625;69.91666666666667
2019-05-22;18.908333333333335;69.54166666666667
2019-05-23;19.925;67.79166666666667
2019-05-24;19.99166666666667;64.125
2019-05-25;18.258333333333333;75.625
2019-05-26;19.249999999999996;72.04166666666667
2019-05-27;16.333333333333336;89.16666666666667
2019-05-28;16.679166666666667;84.91666666666667
2019-05-29;16.3375;74.70833333333333
2019-05-30;18.766666666666666;64.875
2019-05-31;19.666666666666664;56.333333333333336
