data;h.7;h.8;h.9;h.10;h.11;h.12;h.13;h.14;h.15;h.16;h.17;h.18;h.19
2019-01-01;1.0999999999999943;24.750000000000014;-0.5500000000000114;0.0;-0.5500000000000114;0.0;0.0;0.0;0.0;0.0;0.0;0.5500000000000114;-1.0999999999999943
2019-01-02;2.1999999999999886;25.30000000000001;2.75;1.0999999999999943;2.75;-0.5500000000000114;1.6500000000000057;-0.549999999999983;-1.6500000000000057;1.0999999999999943;-3.3000000000000114;-1.0999999999999943;-2.1999999999999886
2019-01-03;1.6500000000000057;26.950000000000003;4.400000000000006;1.0999999999999943;1.6500000000000057;0.0;0.0;2.1999999999999886;-0.5500000000000114;1.6500000000000057;-3.299999999999983;-2.200000000000017;-2.1999999999999886
2019-01-04;2.200000000000017;23.650000000000006;3.8499999999999943;3.299999999999983;-1.0999999999999943;0.5500000000000114;-0.5500000000000114;1.6500000000000057;-1.0999999999999943;-0.5500000000000114;-1.0999999999999943;-2.1999999999999886;-2.200000000000017
2019-01-05;1.6500000000000057;20.900000000000006;-0.5500000000000114;1.6500000000000057;1.0999999999999943;-1.6500000000000057;0.5500000000000114;1.0999999999999943;0.0;-1.0999999999999943;-1.6500000000000057;-4.400000000000006;0.5500000000000114
2019-01-06;0.5499999999999972;0.0;0.0;0.0;0.0;0.0;0.5499999999999972;0.0;-0.5499999999999972;0.0;-0.5499999999999972;-0.5499999999999972;0.5499999999999972
2019-01-07;15.399999999999991;44.0;12.650000000000006;4.949999999999989;2.75;7.700000000000017;1.6500000000000057;-13.75;-3.8500000000000227;-8.25;-7.699999999999989;-11.550000000000011;-7.149999999999977
2019-01-08;17.599999999999994;52.25;9.349999999999994;-0.549999999999983;0.549999999999983;4.950000000000017;0.0;-9.900000000000006;-4.949999999999989;-7.150000000000006;-7.700000000000017;-8.799999999999983;-11.550000000000011
2019-01-09;16.5;47.849999999999994;5.5;-0.549999999999983;3.8499999999999943;5.5;-5.5;-2.75;-6.599999999999994;-8.25;-7.150000000000006;-10.450000000000017;-8.25
2019-01-10;13.749999999999986;61.60000000000002;-2.75;4.949999999999989;1.0999999999999943;5.5;-3.299999999999983;-8.25;-3.3000000000000114;-7.699999999999989;-9.350000000000023;-8.799999999999983;-9.900000000000006
2019-01-11;19.80000000000001;45.099999999999994;9.349999999999994;-7.150000000000006;9.900000000000006;0.5500000000000114;-4.400000000000006;-4.949999999999989;-1.1000000000000227;-11.549999999999983;-6.050000000000011;-6.049999999999983;-9.900000000000006
2019-01-12;1.1000000000000085;22.549999999999983;5.5;-1.0999999999999943;2.200000000000017;-1.1000000000000227;-1.0999999999999943;-2.1999999999999886;0.549999999999983;0.5500000000000114;-2.1999999999999886;-4.950000000000017;0.5500000000000114
2019-01-13;1.6499999999999915;-0.5499999999999972;-0.5499999999999972;0.0;0.0;0.0;0.0;1.0999999999999943;0.0;0.0;-0.5499999999999972;-1.6500000000000057;0.5500000000000114
2019-01-14;19.799999999999997;44.0;9.349999999999994;9.349999999999994;-2.1999999999999886;1.6500000000000057;0.0;-3.8499999999999943;-4.950000000000017;-8.25;-8.799999999999983;-9.900000000000006;-7.150000000000006
2019-01-15;13.75;58.30000000000001;2.75;-3.8499999999999943;4.399999999999977;3.8500000000000227;0.549999999999983;-5.5;-4.949999999999989;-5.5;-7.150000000000006;-11.550000000000011;-9.899999999999977
2019-01-16;15.950000000000003;55.55000000000001;6.599999999999994;1.6500000000000057;4.399999999999977;2.75;-1.0999999999999943;-4.949999999999989;-6.050000000000011;-10.449999999999989;-7.150000000000006;-12.650000000000006;-7.699999999999989
2019-01-17;11.000000000000014;58.29999999999998;7.150000000000006;6.599999999999994;2.200000000000017;0.0;2.75;-7.700000000000017;-6.049999999999983;-7.700000000000017;-11.549999999999983;-8.800000000000011;-13.199999999999989
2019-01-18;14.300000000000011;57.19999999999999;-4.949999999999989;4.399999999999977;0.5500000000000114;6.050000000000011;1.0999999999999943;-6.050000000000011;-7.150000000000006;-9.899999999999977;-4.950000000000017;-7.699999999999989;-11.0
2019-01-19;0.5499999999999972;22.55000000000001;1.6500000000000057;2.1999999999999886;0.5500000000000114;-1.6500000000000057;-0.5500000000000114;-1.6500000000000057;-1.0999999999999943;0.5500000000000114;-0.5500000000000114;-4.949999999999989;0.0
2019-01-20;0.5499999999999972;0.0;0.0;0.5500000000000114;-0.5500000000000114;-0.5499999999999972;1.1000000000000085;0.5499999999999972;-0.5499999999999972;-1.1000000000000085;0.5499999999999972;0.0;-0.5499999999999972
2019-01-21;9.900000000000006;62.150000000000006;7.699999999999989;-5.5;6.050000000000011;0.0;3.299999999999983;-6.049999999999983;-5.5;-7.700000000000017;-7.150000000000006;-10.449999999999989;-9.900000000000006
2019-01-22;15.950000000000017;55.0;6.049999999999983;0.0;-0.549999999999983;3.299999999999983;3.8499999999999943;-6.599999999999994;-4.400000000000006;-8.799999999999983;-7.150000000000006;-9.349999999999994;-8.800000000000011
2019-01-23;17.049999999999997;48.400000000000006;12.650000000000006;-1.6500000000000057;7.150000000000006;2.1999999999999886;1.6500000000000057;-8.800000000000011;-5.5;-7.699999999999989;-8.25;-11.0;-9.349999999999994
2019-01-24;18.69999999999999;51.70000000000002;6.599999999999994;0.0;1.0999999999999943;2.75;-4.949999999999989;-3.3000000000000114;-8.25;-8.800000000000011;-3.8499999999999943;-11.549999999999983;-7.700000000000017
2019-01-25;15.400000000000006;51.150000000000006;7.150000000000006;-2.200000000000017;4.400000000000006;2.1999999999999886;-0.549999999999983;-7.700000000000017;-3.299999999999983;-9.349999999999994;-3.3000000000000114;-8.800000000000011;-8.799999999999983
2019-01-26;0.0;23.650000000000006;1.6499999999999773;2.75;1.6500000000000057;-2.1999999999999886;0.0;-3.8499999999999943;0.0;0.549999999999983;-1.0999999999999943;-3.8499999999999943;-1.0999999999999943
2019-01-27;0.5500000000000114;0.0;0.0;0.0;-0.5500000000000114;0.5500000000000114;0.0;0.5499999999999972;0.0;-0.5499999999999972;-0.5500000000000114;0.0;0.0
2019-01-28;4.3999999999999915;67.65;-1.0999999999999943;3.8499999999999943;3.8499999999999943;-1.6499999999999773;1.0999999999999943;-7.150000000000006;-6.050000000000011;-8.799999999999983;-2.75;-7.700000000000017;-8.799999999999983
2019-01-29;1.0999999999999943;66.0;2.75;0.5500000000000114;1.0999999999999943;4.949999999999989;2.75;-8.799999999999983;-6.600000000000023;-7.699999999999989;-3.3000000000000114;-6.049999999999983;-12.099999999999994
2019-01-30;6.049999999999983;58.85000000000002;1.6499999999999773;11.0;1.6500000000000057;0.5500000000000114;-1.0999999999999943;-4.950000000000017;-3.8499999999999943;-12.099999999999994;-8.25;-9.349999999999994;-6.050000000000011
2019-01-31;10.450000000000003;57.75;8.799999999999983;-4.399999999999977;4.949999999999989;-1.0999999999999943;1.6500000000000057;-7.700000000000017;-6.049999999999983;-7.150000000000006;-7.700000000000017;-9.349999999999994;-9.349999999999994
2019-02-01;3.8500000000000085;62.14999999999998;-3.299999999999983;4.400000000000006;6.049999999999983;3.3000000000000114;-0.5500000000000114;-9.900000000000006;-4.399999999999977;-10.450000000000017;-8.799999999999983;-5.5;-8.25
2019-02-02;1.1000000000000085;22.0;2.1999999999999886;1.6500000000000057;1.0999999999999943;-1.6500000000000057;-0.549999999999983;-2.200000000000017;0.0;0.5500000000000114;-1.6500000000000057;-3.8499999999999943;0.0
2019-02-03;0.5500000000000114;0.5499999999999972;-0.5499999999999972;-0.5500000000000114;0.0;0.0;0.5500000000000114;0.5499999999999972;-0.5499999999999972;0.0;-0.5500000000000114;1.1000000000000085;0.5499999999999972
2019-02-04;10.450000000000003;61.599999999999994;1.0999999999999943;-4.400000000000006;13.200000000000017;-1.6500000000000057;2.1999999999999886;-11.549999999999983;-3.3000000000000114;-9.900000000000006;-4.399999999999977;-8.800000000000011;-11.550000000000011
2019-02-05;5.500000000000014;61.04999999999998;4.400000000000006;1.6500000000000057;0.0;4.400000000000006;-2.75;-5.5;-6.600000000000023;-7.699999999999989;-5.5;-6.599999999999994;-9.349999999999994
2019-02-06;9.899999999999991;62.70000000000002;2.1999999999999886;-1.0999999999999943;3.3000000000000114;4.949999999999989;-3.3000000000000114;-6.599999999999994;-3.8499999999999943;-8.25;-7.699999999999989;-11.550000000000011;-7.699999999999989
2019-02-07;11.0;52.79999999999998;7.150000000000006;5.5;2.75;-4.400000000000006;6.600000000000023;-9.900000000000006;-4.950000000000017;-7.699999999999989;-7.150000000000006;-10.449999999999989;-6.599999999999994
2019-02-08;6.049999999999997;59.400000000000006;7.699999999999989;-2.1999999999999886;-1.0999999999999943;6.049999999999983;-2.1999999999999886;-4.950000000000017;-9.899999999999977;-4.950000000000017;-8.799999999999983;-6.050000000000011;-8.25
2019-02-09;1.1000000000000085;24.75;0.549999999999983;0.5500000000000114;2.1999999999999886;-2.1999999999999886;0.0;-3.8499999999999943;0.0;0.0;-0.5500000000000114;-3.299999999999983;0.0
2019-02-10;1.1000000000000085;-0.5499999999999972;0.0;0.0;-0.5500000000000114;0.0;0.0;1.1000000000000085;-0.5499999999999972;-0.5500000000000114;0.0;0.5500000000000114;1.0999999999999943
2019-02-11;13.750000000000014;58.849999999999994;-0.5500000000000114;1.0999999999999943;7.150000000000006;2.75;-0.549999999999983;-8.25;-7.700000000000017;-6.599999999999994;-3.8499999999999943;-10.450000000000017;-10.449999999999989
2019-02-12;13.199999999999989;57.75;7.150000000000006;1.0999999999999943;-1.0999999999999943;-1.6500000000000057;1.0999999999999943;-7.149999999999977;-2.200000000000017;-8.25;-4.400000000000006;-9.349999999999994;-12.650000000000006
2019-02-13;4.3999999999999915;60.5;9.350000000000023;-2.75;3.8499999999999943;5.5;-1.0999999999999943;-7.150000000000006;-4.950000000000017;-9.899999999999977;-6.600000000000023;-8.799999999999983;-8.25
2019-02-14;10.999999999999986;57.75;-2.1999999999999886;2.75;6.050000000000011;-1.1000000000000227;0.0;-7.699999999999989;-6.050000000000011;-8.799999999999983;-4.950000000000017;-7.149999999999977;-8.800000000000011
2019-02-15;7.150000000000006;57.19999999999999;2.1999999999999886;4.400000000000006;-2.75;4.400000000000006;2.1999999999999886;-6.599999999999994;-9.900000000000006;-10.449999999999989;-5.5;-6.050000000000011;-9.349999999999994
2019-02-16;0.5499999999999972;23.650000000000006;4.400000000000006;-0.5500000000000114;0.5500000000000114;-2.200000000000017;0.0;-2.75;0.0;1.1000000000000227;-1.1000000000000227;-4.949999999999989;0.0
2019-02-17;0.5500000000000114;0.5499999999999972;-0.5499999999999972;0.0;-0.5500000000000114;1.1000000000000085;0.0;-0.5499999999999972;0.0;0.0;0.0;-0.5500000000000114;-1.0999999999999943
2019-02-18;6.049999999999997;62.69999999999999;1.1000000000000227;5.5;-1.1000000000000227;12.100000000000023;0.0;-6.600000000000023;-6.049999999999983;-7.700000000000017;-6.049999999999983;-12.650000000000006;-11.0
2019-02-19;2.200000000000003;62.69999999999999;12.099999999999994;-4.399999999999977;0.549999999999983;4.950000000000017;0.0;-7.150000000000006;-2.200000000000017;-7.149999999999977;-9.900000000000006;-5.5;-8.800000000000011
2019-02-20;13.749999999999986;54.45000000000002;3.8499999999999943;4.949999999999989;4.400000000000006;4.400000000000006;-1.6500000000000057;-6.049999999999983;-6.050000000000011;-8.800000000000011;-6.049999999999983;-5.5;-11.550000000000011
